image,summary_wikipedia,eventLabel,date,event,label,article,participants,article_en
http://commons.wikimedia.org/wiki/Special:FilePath/RwandaRoads.jpg,"The Rwandan Civil War was a large-scale civil war in Rwanda which was fought between the Rwandan Armed Forces, representing the country's government, and the rebel Rwandan Patriotic Front (RPF) from 1 October 1990 to 18 July 1994. The war arose from the long-running dispute between the Hutu and Tutsi groups within the Rwandan population. A 1959–1962 revolution had replaced the Tutsi monarchy with a Hutu-led republic, forcing more than 336,000 Tutsi to seek refuge in neighbouring countries. A group of these refugees in Uganda founded the RPF which, under the leadership of Fred Rwigyema and Paul Kagame, became a battle-ready army by the late 1980s.
The war began on 1 October 1990 when the RPF invaded north-eastern Rwanda, advancing 60 km (37 mi) into the country. They suffered a major setback when Rwigyema was killed in action on the second day. The Rwandan Army, assisted by troops from France, gained the upper hand and the RPF were largely defeated by the end of October. Kagame, who had been in the United States during the invasion, returned to take command. He withdrew troops to the Virunga Mountains for several months before attacking again. The RPF began a guerrilla war, which continued until mid-1992 with neither side able to gain the upper hand. A series of protests forced Rwandan President Juvénal Habyarimana to begin peace negotiations with the RPF and domestic opposition parties. Despite disruption and killings by Hutu Power, a group of extremists opposed to any deal, and a fresh RPF offensive in early 1993, the negotiations were successfully concluded with the signing of the Arusha Accords in August 1993.
An uneasy peace followed, during which the terms of the accords were gradually implemented. RPF troops were deployed to a compound in Kigali and the peace-keeping United Nations Assistance Mission for Rwanda (UNAMIR) was sent to the country. The Hutu Power movement was steadily gaining influence and planned a ""final solution"" to exterminate the Tutsi. This plan was put into action following the assassination of President Habyarimana on 6 April 1994. Over the course of about a hundred days, between 500,000 and 1,000,000 Tutsi and moderate Hutu were killed in the Rwandan genocide. The RPF quickly resumed the civil war. They captured territory steadily, encircling cities and cutting off supply routes. By mid-June they had surrounded the capital, Kigali, and on 4 July they seized it. The war ended later that month when the RPF captured the last territory held by the interim government, forcing the government and genocidaires into Zaire.
The victorious RPF assumed control of the country, with Paul Kagame as de facto leader. Kagame served as vice president from 1994 and as president from 2000. The RPF began a programme of rebuilding the infrastructure and economy of the country, bringing genocide perpetrators to trial, and promoting reconciliation between Hutu and Tutsi. In 1996 the RPF-led Rwandan Government launched an offensive against refugee camps in Zaire, home to exiled leaders of the former regime and millions of Hutu refugees. This action started the First Congo War, which removed long-time dictator President Mobutu Sese Seko from power. As of 2023, Kagame and the RPF remain the dominant political force in Rwanda.",Rwandan Civil War,1990-10-01T00:00:00Z,http://www.wikidata.org/entity/Q426722,,,,https://en.wikipedia.org/wiki/Rwandan_Civil_War
http://commons.wikimedia.org/wiki/Special:FilePath/Stuyvesantcap.jpg,"The conquest of New Netherland occurred in 1664 as an English expedition led by Richard Nicolls that arrived in New York Harbor effected a peaceful capture of New Amsterdam, Fort Amsterdam and the Articles of Surrender of New Netherland were agreed. The conquest was mostly peaceful in the rest of the colony as well, except for some fighting in New Amstel.",conquest of New Netherland,1664-09-06T00:00:00Z,http://www.wikidata.org/entity/Q3153839,conquest of New Netherland,https://en.wikipedia.org/wiki/Conquest_of_New_Netherland,"['Dutch Republic', ' Kingdom of England']",https://en.wikipedia.org/wiki/Conquest_of_New_Netherland
http://commons.wikimedia.org/wiki/Special:FilePath/Burmese-Siamese%20War%20of%201548-49.svg,,Burmese–Siamese War of 1547–1549,1547-10-01T00:00:00Z,http://www.wikidata.org/entity/Q1164169,,,"['Ayutthaya Kingdom', ' Taungoo dynasty']",https://en.wikipedia.org/wiki/Burmese–Siamese_War_(1547–1549)
http://commons.wikimedia.org/wiki/Special:FilePath/Combate%20de%20Maiquetia%2C%20el%202%20de%20septiembre%20de%201859.jpg,"The Federal War (Spanish: Guerra Federal) — also known as the Great War or the Five Year War — was a civil war (1859–1863) in Venezuela between the Conservative Party and the Liberal Party over the monopoly the Conservatives held over government positions and land ownership, and their intransigence to granting any reforms. This drove the Liberals – known as the Federalists – to look for greater autonomy for the provinces: a new federalism for Venezuela, as it were. It was the biggest and bloodiest civil war that Venezuela had since its independence from Spain on 5 July 1811. Around a hundred thousand people died in the violence of the war, or from hunger or disease, in a country with a population of just over a million people.
The conflict emerged as a struggle for power between the conservative government of President José Tadeo Monagas and the liberal opposition led by Ezequiel Zamora. The liberals initially gained the upper hand, winning several battles, but their momentum was eventually slowed by the intervention of European powers.",Federal War,1863-04-24T00:00:00Z,http://www.wikidata.org/entity/Q1479636,,,,https://en.wikipedia.org/wiki/Federal_War
http://commons.wikimedia.org/wiki/Special:FilePath/Episode%20of%20the%20Fronde%20at%20the%20Faubourg%20Saint-Antoine%20by%20the%20Walls%20of%20the%20Bastille.png,"The Fronde (French pronunciation: [fʁɔ̃d]) was a series of civil wars in the Kingdom of France between 1648 and 1653, occurring in the midst of the Franco-Spanish War, which had begun in 1635. The government of the young King Louis XIV confronted the combined opposition of the princes, the nobility, the law courts (parlements), as well as much of the French population, and managed to subdue them all. The dispute started when the government of France issued seven fiscal edicts, six of which were to increase taxation. The parlements resisted, questioned the constitutionality of the king's actions, and sought to check his powers.The Fronde was divided into two campaigns, the Parlementary Fronde and the Fronde of the Princes. The timing of the outbreak of the Parlementary Fronde, directly after the Peace of Westphalia (1648) that ended the Thirty Years' War, was significant. The nuclei of the armed bands that terrorized parts of France under aristocratic leaders during that period had been hardened in a generation of war in Germany, where troops still tended to operate autonomously. Louis XIV, impressed as a young ruler with the experience of the Fronde, came to reorganize French fighting forces under a stricter hierarchy, whose leaders ultimately could be made or unmade by the king. Cardinal Mazarin blundered into the crisis but came out well ahead at the end. The Fronde represented the final attempt of the French nobility to confront the king, and ended in its humiliation. In the long run, the Fronde served to strengthen royal authority, but weakened the national economy. The Fronde facilitated the emergence of absolute monarchy.The Spanish Empire promoted the Fronde to the point that without its support, it would have had a more limited character; it benefited from the internal upheaval in France, as it contributed to the Spanish military's renewed success in its war against the French between 1647 and 1653, so much so that the year 1652 could be considered a Spanish annus mirabilis. However, following the end of the Fronde and an English intervention on the side of France, the course of the war would largely change in France's favor, and it ultimately achieved some territorial gains in the Peace of the Pyrenees.

",Fronde,1648-01-01T00:00:00Z,http://www.wikidata.org/entity/Q656186,,,,https://en.wikipedia.org/wiki/The_Fronde
http://commons.wikimedia.org/wiki/Special:FilePath/Nlaka%27pamux.jpg,"The Fraser Canyon War, also known as the Canyon War or the Fraser River War, was an incident between the Nlakaʼpamux people and white miners in the newly declared Colony of British Columbia, which later became part of Canada, in 1858. It occurred during the Fraser Canyon Gold Rush, which brought many white settlers to the Fraser Canyon area. Largely ignored by Canadian historians, it was one of the seminal events of the founding of the colony. Although it ended relatively peacefully, it was a major test of the new administration's control over the goldfields, which were distant and difficult to access from the centre of colonial authority at Victoria in the Colony of Vancouver Island (New Westminster had recently been surveyed as the de jure capital, but the de facto capital was in Victoria, where the Governor was located).",Fraser Canyon War,1858-01-01T00:00:00Z,http://www.wikidata.org/entity/Q686731,,,"['Colony of British Columbia', "" Nlaka'pamux""]",https://en.wikipedia.org/wiki/Fraser_Canyon_War
http://commons.wikimedia.org/wiki/Special:FilePath/Karte%20Zweiter%20Villmergerkrieg%201712.png,"The Toggenburg War, also known as the Second War of Villmergen or the Swiss Civil War of 1712, was a Swiss civil war during the Old Swiss Confederacy from 12 April to 11 August 1712. The Catholic ""inner cantons"" and the Imperial Abbey of Saint Gall fought the Protestant cantons of Bern and Zürich as well as the abbatial subjects of Toggenburg. The conflict was a religious war, a war for hegemony in the Confederacy and an uprising of subjects. The war ended in a Protestant victory and upset the balance of political power within the Confederacy.",Toggenburg War,1712-08-11T00:00:00Z,http://www.wikidata.org/entity/Q690096,,,,https://en.wikipedia.org/wiki/Toggenburg_War
http://commons.wikimedia.org/wiki/Special:FilePath/Croat%E2%80%93Bosniak%20War%20collage.jpg,,Croat–Bosniak War,1992-10-18T00:00:00Z,http://www.wikidata.org/entity/Q1069736,,,"['Republic of Bosnia and Herzegovina', ' Croatia', ' Croatian Republic of Herzeg-Bosnia']",https://en.wikipedia.org/wiki/Croat–Bosniak_War
http://commons.wikimedia.org/wiki/Special:FilePath/2022%20Russian%20invasion%20of%20Ukraine.svg,,Russo-Ukrainian War,2100-01-01T00:00:00Z,http://www.wikidata.org/entity/Q15860072,,,"['Georgian Legion', ' International Legion of Territorial Defense of Ukraine', "" Donetsk People's Republic"", "" DPR People's Militia"", "" LPR People's Militia"", ' Armed Forces of Ukraine', ' Russian Armed Forces']",https://en.wikipedia.org/wiki/Russo-Ukrainian_War
http://commons.wikimedia.org/wiki/Special:FilePath/Citadel%20in%20Victoria.jpg,"The Invasion of Gozo took place in July 1551, and was accomplished by the Ottoman Empire against the island of Gozo, following an unsuccessful attempt to conquer nearby Malta on 18 July 1551. It was followed by a victorious campaign with the siege of Tripoli.",Invasion of Gozo,1551-07-01T00:00:00Z,http://www.wikidata.org/entity/Q6059644,,,"['Ottoman Empire', ' Order of Hospitallers']",https://en.wikipedia.org/wiki/Invasion_of_Gozo_(1551)
http://commons.wikimedia.org/wiki/Special:FilePath/Aftocht-van-de-bezetting-va.jpg,"The Padri War (also called the Minangkabau War) was fought from 1803 until 1837 in West Sumatra, Indonesia between the Padri and the Adat. The Padri were Muslim clerics from Sumatra who wanted to impose Sharia in Minangkabau country in West Sumatra, Indonesia.  The Adat comprised the Minangkabau nobility and traditional chiefs. They asked for the help of the Dutch, who intervened in 1821 and helped the nobility defeat the Padri faction.",Padri War,1803-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2725993,,,"['Pagaruyung Kingdom', ' Padri', ' adat', ' United Kingdom of the Netherlands']",https://en.wikipedia.org/wiki/Padri_War
http://commons.wikimedia.org/wiki/Special:FilePath/1099jerusalem.jpg,"The First Crusade (1096–1099) was the first of a series of religious wars, or Crusades, initiated, supported and at times directed by the Latin Church in the medieval period. The objective was the recovery of the Holy Land from Islamic rule. While Jerusalem had been under Muslim rule for hundreds of years, by the 11th century the Seljuk takeover of the region threatened local Christian populations, pilgrimages from the West, and the Byzantine Empire itself. The earliest initiative for the First Crusade began in 1095 when Byzantine emperor Alexios I Komnenos requested military support from the Council of Piacenza in the empire's conflict with the Seljuk-led Turks. This was followed later in the year by the Council of Clermont, during which Pope Urban II supported the Byzantine request for military assistance and also urged faithful Christians to undertake an armed pilgrimage to Jerusalem.
This call was met with an enthusiastic popular response across all social classes in western Europe. Mobs of predominantly poor Christians numbering in the thousands, led by Peter the Hermit, a French priest, were the first to respond. What has become known as the People's Crusade passed through Germany and indulged in wide-ranging anti-Jewish activities, including the Rhineland massacres. On leaving Byzantine-controlled territory in Anatolia, they were annihilated in a Turkish ambush led by the Seljuk Kilij Arslan at the Battle of Civetot in October 1096.
In what has become known as the Princes' Crusade, members of the high nobility and their followers embarked in late-summer 1096 and arrived at Constantinople between November and April the following year. This was a large feudal host led by notable Western European princes: southern French forces under Raymond IV of Toulouse and Adhemar of Le Puy; men from Upper and Lower Lorraine led by Godfrey of Bouillon and his brother Baldwin of Boulogne; Italo-Norman forces led by Bohemond of Taranto and his nephew Tancred; as well as various contingents consisting of northern French and Flemish forces under Robert Curthose (Robert II of Normandy), Stephen of Blois, Hugh of Vermandois, and Robert II of Flanders. In total and including non-combatants, the forces are estimated to have numbered as many as 100,000.
The crusader forces gradually arrived in Anatolia. With Kilij Arslan absent, a Frankish attack and Byzantine naval assault during the Siege of Nicaea in June 1097 resulted in an initial crusader victory. In July, the crusaders won the Battle of Dorylaeum, fighting Turkish lightly armoured mounted archers. After a difficult march through Anatolia, the crusaders began the Siege of Antioch, capturing the city in June 1098. Jerusalem, under the Fatimids,  was reached in June 1099 and the Siege of Jerusalem resulted in the city being taken by assault from 7 June to 15 July 1099, during which its residents were ruthlessly massacred. A Fatimid counterattack was repulsed later that year at the Battle of Ascalon, ending the First Crusade. Afterwards the majority of the crusaders returned home.
Four Crusader states were established in the Holy Land: the Kingdom of Jerusalem under Godfrey of Bouillon but not using the title king, the County of Edessa, the Principality of Antioch, and the County of Tripoli. The Crusader presence remained in the region in some form until the loss of the last major Crusader stronghold in the Siege of Acre in 1291. After this loss of all Crusader territory in the Levant, there were no further substantive attempts to recover the Holy Land.",First Crusade,1096-01-01T00:00:00Z,http://www.wikidata.org/entity/Q51649,,,"['Constantine I, Prince of Armenia', ' Al-Afdal Shahanshah', ' Eustace III, Count of Boulogne', ' Republic of Genoa', ' Godfrey of Bouillon', ' Danishmend Gazi', ' Lower Lotharingia', ' Fatimid Egypt Caliphate', ' Stephen', ' Danishmends', ' County of Flanders', ' Kilij Arslan I', ' Vermandois', ' Adhemar of Le Puy', ' Raymond IV, Count of Toulouse', ' Duqaq', ' Bohemond I of Antioch', ' Tancred, Prince of Galilee', ' Principality of Taranto', ' Abbasids', ' Armenian Kingdom of Cilicia', ' Iftikhar ad-Daula', ' County of Toulouse', ' County of Boulogne', ' Duchy of Brittany', ' Baldwin I of Jerusalem', ' Seljuk Empire', ' County of Sicily', ' Roman Catholic Diocese of Le Puy-en-Velay', ' Yaghi-Siyan', ' Tatikios', ' Guglielmo Embriaco', ' Fakhr al-Mulk Radwan', ' Kerbogha', ' Hugh I, Count of Vermandois', ' Counts of Blois', ' Alexios I Komnenos', ' Manuel Boutoumites', ' Robert Curthose', ' Duchy of Normandy', ' Robert II']",https://en.wikipedia.org/wiki/First_Crusade
http://commons.wikimedia.org/wiki/Special:FilePath/Indian%20Camp%20Scene.jpg,,Third Anglo-Maratha War,1817-11-01T00:00:00Z,http://www.wikidata.org/entity/Q617210,,,"['East India Company', ' British Empire', ' Maratha Empire']",https://en.wikipedia.org/wiki/Third_Anglo-Maratha_War
http://commons.wikimedia.org/wiki/Special:FilePath/Burmese-siamese-war-1759-1760.png,,Burmese–Siamese War (1759–60),1759-12-01T00:00:00Z,http://www.wikidata.org/entity/Q1632880,,,"['Ayutthaya Kingdom', ' Konbaung dynasty']",https://en.wikipedia.org/wiki/Burmese–Siamese_War_(1759–1760)
http://commons.wikimedia.org/wiki/Special:FilePath/The%20Illustration%20of%20The%20Siberian%20War%2C%20No.%2016.%20The%20Japanese%20Army%20Occupied%20Vragaeschensk.jpg,"The Siberian intervention or Siberian expedition of 1918–1922 was the dispatch of troops of the Entente powers to the Russian Maritime Provinces as part of a larger effort by the western powers, Japan, and China to support White Russian forces and the Czechoslovak Legion against Soviet Russia and its allies during the Russian Civil War. The Imperial Japanese Army continued to occupy Siberia even after other Allied forces withdrew in 1920.",Siberian Intervention,1922-10-01T00:00:00Z,http://www.wikidata.org/entity/Q658598,,,"['French Third Republic', ' United Kingdom of Great Britain and Ireland', ' United States of America', ' Far Eastern Republic', ' Beiyang Government', "" Mongolian People's Party"", ' Kingdom of Italy', ' Empire of Japan', ' Russian Soviet Federative Socialist Republic', ' Second Polish Republic', ' White movement', ' Canada', ' First Czechoslovak Republic', ' Bogd Khanate of Mongolia']",https://en.wikipedia.org/wiki/Siberian_intervention
http://commons.wikimedia.org/wiki/Special:FilePath/The%20founding%20of%20Halifax%2C%201749.%20by%20Charles%20W.%20Jefferys.png,"Father Le Loutre's War (1749–1755), also known as the Indian War, the Mi'kmaq War and the Anglo-Mi'kmaq War, took place between King George's War and the French and Indian War in Acadia and Nova Scotia.c On one side of the conflict, the British and New England colonists were led by British officer Charles Lawrence and New England Ranger John Gorham. On the other side, Father Jean-Louis Le Loutre led the Mi'kmaq and the Acadia militia in guerrilla warfare against settlers and British forces.: 148  At the outbreak of the war there were an estimated 2500 Mi'kmaq and 12,000 Acadians in the region.: 127 While the British captured Port Royal in 1710 and were ceded peninsular Acadia in 1713, the Mi'kmaq and Acadians continued to contain the British in settlements at Port Royal and Canso. The rest of the colony was in the control of the Catholic Mi'kmaq and Acadians. About forty years later, the British made a concerted effort to settle Protestants in the region and to establish military control over all of Nova Scotia and present-day New Brunswick, igniting armed response from Acadians in Father Le Loutre's War. The British settled 3,229 people in Halifax during the first years. This exceeded the number of Mi'kmaq in the entire region and was seen as a threat to the traditional occupiers of the land.d The Mi'kmaq and some Acadians resisted the arrival of these Protestant settlers.
The war caused unprecedented upheaval in the area. Atlantic Canada witnessed more population movements, more fortification construction, and more troop allocations than ever before. Twenty-four conflicts were recorded during the war (battles, raids, skirmishes), thirteen of which were Mi'kmaq and Acadian raids on the capital region Halifax/Dartmouth. As typical of frontier warfare, many additional conflicts were unrecorded.
During Father Le Loutre's War, the British attempted to establish firm control of the major Acadian settlements in peninsular Nova Scotia and to extend their control to the disputed territory of present-day New Brunswick. The British also wanted to establish Protestant communities in Nova Scotia. During the war, the Acadians and Mi'kmaq left Nova Scotia for the French colonies of Ile St. Jean (Prince Edward Island) and Ile Royale (Cape Breton Island). The French also tried to maintain control of the disputed territory of present-day New Brunswick. (Father Le Loutre tried to prevent the New Englanders from moving into present-day New Brunswick just as a generation earlier, during Father Rale's War, Rale had tried to prevent New Englanders from taking over present-day Maine.) Throughout the war, the Mi'kmaq and Acadians attacked the British forts in Nova Scotia and the newly established Protestant settlements. They wanted to retard British settlement and buy time for France to implement its Acadian resettlement scheme.: 154–155 : 47 The war began with the British establishing Halifax, settling more British settlers within six months than there were Mi'kmaq. In response, the Acadians and Mi'kmaq orchestrated attacks at Chignecto, Grand Pré, Dartmouth, Canso, Halifax and Country Harbour. The French erected forts at present-day Fort Menagoueche, Fort Beauséjour and Fort Gaspareaux. The British responded by attacking the Mi'kmaq and Acadians at Mirligueche (later known as Lunenburg), Chignecto and St. Croix. The British unilaterally established communities in Lunenburg and Lawrencetown. Finally, the British erected forts in Acadian communities located at Windsor, Grand Pré and Chignecto. The war ended after six years with the defeat of the Mi'kmaq, Acadians and French in the Battle of Fort Beauséjour.",Father Le Loutre's War,1749-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3118940,,,"['Wabanaki Confederacy', ' Kingdom of France', ' Great Britain']",https://en.wikipedia.org/wiki/Father_Le_Loutre's_War
http://commons.wikimedia.org/wiki/Special:FilePath/Djibouti%20Map.jpg,"The Djiboutian Civil War (also known as the First Afar insurgency) was a conflict in Djibouti, lasting from 1991 to 1994 and resulting in thousands of fatalities. The uneven power sharing between the Issas and the Afars led to the Civil War that ravaged the country for three years.

",Djiboutian Civil War,1994-12-26T00:00:00Z,http://www.wikidata.org/entity/Q1262084,,,"['Djibouti', ' Front for the Restoration of Unity and Democracy']",https://en.wikipedia.org/wiki/Djiboutian_Civil_War
http://commons.wikimedia.org/wiki/Special:FilePath/335%20years%20war%20locations.png,"The Three Hundred and Thirty Five Years' War (Dutch: Driehonderdvijfendertigjarige Oorlog, Cornish: Bell a dri hans pymthek warn ugens) was an alleged state of war between the Netherlands and the Isles of Scilly (located off the southwest coast of Great Britain), and its existence is disputed. It is said to have been extended by the lack of a peace treaty for 335 years without a single shot being fired, which would make it one of the world's longest wars, and a bloodless war. Despite the uncertain validity of the declaration of war, and thus uncertainty about whether or not a state of war ever actually existed, peace was finally declared in 1986, bringing an end to any hypothetical war that may have been legally considered to exist.",Three Hundred and Thirty Five Years' War,1986-04-17T00:00:00Z,http://www.wikidata.org/entity/Q1054482,,,"['Isles of Scilly', ' Netherlands']",https://en.wikipedia.org/wiki/Three_Hundred_and_Thirty_Five_Years'_War
http://commons.wikimedia.org/wiki/Special:FilePath/Siam%20Invasion%20of%20Burma%20%281594-1600%29%20map.jpg,,Burmese–Siamese War (1594–1605),1600-05-01T00:00:00Z,http://www.wikidata.org/entity/Q2280714,,,"['Ayutthaya Kingdom', ' Taungoo dynasty']",https://en.wikipedia.org/wiki/Burmese–Siamese_War_(1593–1600)
http://commons.wikimedia.org/wiki/Special:FilePath/L%27ex%C3%A8rcit%20al%20carrer%2030%20de%20juliol.jpg,"The Mexican Dirty War (Spanish: Guerra sucia) was the Mexican theater of the Cold War, an internal conflict from the 1960s to the 1980s between the Mexican Institutional Revolutionary Party (PRI)-ruled government under the presidencies of Gustavo Díaz Ordaz, Luis Echeverría and José López Portillo, which were backed by the US government, and left-wing student and guerrilla groups. During the war, government forces carried out disappearances (estimated at 1,200), systematic torture, and ""probable extrajudicial executions"".In the 1960s and 1970s, Mexico was persuaded to be part of both Operation Intercept and Operation Condor, developed between 1975 and 1978, with the pretext to fight against the cultivation of opium and marijuana in the ""Golden Triangle"", particularly in Sinaloa.The operation, commanded by General José Hernández Toledo, was a flop with no major drug-lord captures; however, many abuses and acts of repression were committed.The judicial investigation into State crimes against political movements was not opened until the end of the 71-year long PRI regime and the accession to power of Vicente Fox in 2000, which created the Special Prosecutor's Office for Social and Political Movements of the Past (FEMOSPP). However, despite revealing much about the history of the conflict, the FEMOSPP has not been able to finalize prosecutions against the main instigators of the Dirty War.In March 2019, the President of Mexico, Andrés Manuel López Obrador, publicly released the archives of the defunct Federal Security Directorate, which contain a great amount of previously undisclosed information about the Dirty War and the political persecution by the PRI governments in the 20th century. López Obrador stated that ""We lived for decades under an authoritarian regime which limited freedoms and persecuted those who struggled for social change"" and issued an official apology on behalf of the Mexican State towards the victims of the repression. López Obrador further stated that judicial action will be taken against the surviving perpetrators of the repression, and promised that the surviving victims will be able to claim compensation under the law.",Dirty War,1964-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3151731,,,"['Liga de maricas 23 de Septiembre', ' Mexico', ' Zapatista Army of National Liberation', ' Popular Revolutionary Army', ' Party of the Poor']",https://en.wikipedia.org/wiki/Mexican_Dirty_War
http://commons.wikimedia.org/wiki/Special:FilePath/Bataille%20de%20Dogali.jpg,,Italo-Ethiopian War of 1887–1889,1887-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3778598,,,,https://en.wikipedia.org/wiki/Italo-Ethiopian_War_of_1887–1889
http://commons.wikimedia.org/wiki/Special:FilePath/Sigismunds%20truppf%C3%B6rflyttningar%20under%20Kriget%20mot%20Sigismund.gif,"The war against Sigismund (Swedish: Kriget mot Sigismund) was a war between Duke Charles, later known as King Charles IX of Sweden, and Sigismund, who was at the time the king of both Sweden and the Polish–Lithuanian Commonwealth (that is, the King of Poland and the Grand Duke of Lithuania). Lasting from 1598 to 1599, it is also called the War of Deposition against Sigismund, since the focus of the conflict was the attempt to depose the latter from the throne of Sweden. The war eventually resulted in the deposition of Sigismund (with Duke Charles taking over the government and later also acceding to the throne), the dissolution of the Polish-Swedish Union, and the beginning of an eleven-year war.",War against Sigismund,1598-01-01T00:00:00Z,http://www.wikidata.org/entity/Q924600,,,"['Poland', ' Sweden']",https://en.wikipedia.org/wiki/War_against_Sigismund
http://commons.wikimedia.org/wiki/Special:FilePath/Collage%20guerra%20civile%20spagnola.png,"The Spanish Civil War (Spanish: Guerra Civil Española) was a civil war in Spain fought from 1936 to 1939 between the Republicans and the Nationalists. Republicans were loyal to the left-leaning Popular Front government of the Second Spanish Republic, and consisted of various socialist, communist, separatist, anarchist, and republican parties, some of which had opposed the government in the pre-war period. The opposing Nationalists were an alliance of Falangists, monarchists, conservatives, and traditionalists led by a military junta among whom General Francisco Franco quickly achieved a preponderant role. Due to the international political climate at the time, the war had many facets and was variously viewed as class struggle, a religious struggle, a struggle between dictatorship and republican democracy, between revolution and counterrevolution, and between fascism and communism. According to Claude Bowers, U.S. ambassador to Spain during the war, it was the ""dress rehearsal"" for World War II. The Nationalists won the war, which ended in early 1939, and ruled Spain until Franco's death in November 1975.
The war began after the partial failure of the coup d'état of July 1936 against the Republican government by a group of generals of the Spanish Republican Armed Forces, with General Emilio Mola as the primary planner and leader and having General José Sanjurjo as a figurehead. The government at the time was a coalition of Republicans, supported in the Cortes by communist and socialist parties, under the leadership of centre-left President Manuel Azaña. The Nationalist faction was supported by a number of conservative groups, including CEDA, monarchists, including both the opposing Alfonsists and the religious conservative Carlists, and the Falange Española de las JONS, a fascist political party. After the deaths of Sanjurjo, Emilio Mola and Manuel Goded Llopis, Franco emerged as the remaining leader of the Nationalist side.
The coup was supported by military units in Morocco, Pamplona, Burgos, Zaragoza, Valladolid, Cádiz, Córdoba, and Seville. However, rebelling units in almost all important cities—such as Madrid, Barcelona, Valencia, Bilbao, and Málaga—did not gain control, and those cities remained under the control of the government. This left Spain militarily and politically divided. The Nationalists and the Republican government fought for control of the country. The Nationalist forces received munitions, soldiers, and air support from Fascist Italy, Nazi Germany and Portugal, while the Republican side received support from the Soviet Union and Mexico. Other countries, such as the United Kingdom, France, and the United States, continued to recognise the Republican government but followed an official policy of non-intervention. Despite this policy, tens of thousands of citizens from non-interventionist countries directly participated in the conflict. They fought mostly in the pro-Republican International Brigades, which also included several thousand exiles from pro-Nationalist regimes.
The Nationalists advanced from their strongholds in the south and west, capturing most of Spain's northern coastline in 1937. They also besieged Madrid and the area to its south and west for much of the war. After much of Catalonia was captured in 1938 and 1939, and Madrid cut off from Barcelona, the Republican military position became hopeless. Following the fall without resistance of Barcelona in January 1939, the Francoist regime was recognised by France and the United Kingdom in February 1939. On 5 March 1939, in response to an alleged increasing communist dominance of the republican government and the deteriorating military situation, Colonel Segismundo Casado led a military coup against the Republican government, with the intention of seeking peace with the Nationalists. These peace overtures, however, were rejected by Franco. Following internal conflict between Republican factions in Madrid in the same month, Franco entered the capital and declared victory on 1 April 1939. Hundreds of thousands of Spaniards fled to refugee camps in southern France. Those associated with the losing Republicans who stayed were persecuted by the victorious Nationalists. Franco established a dictatorship in which all right-wing parties were fused into the structure of the Franco regime.The war became notable for the passion and political division it inspired worldwide and for the many atrocities that occurred. Organised purges occurred in territory captured by Franco's forces so they could consolidate their future regime. Mass executions on a lesser scale also took place in areas controlled by the Republicans, with the participation of local authorities varying from location to location.

",Spanish Civil War,1939-04-01T00:00:00Z,http://www.wikidata.org/entity/Q10859,,,"['Mexico', ' Nazi Germany', ' French Third Republic', ' Soviet Union', ' Republican faction', ' Kingdom of Italy', ' Nationalist faction']",https://en.wikipedia.org/wiki/Spanish_Civil_War
http://commons.wikimedia.org/wiki/Special:FilePath/Fiegenschuh.jpg,"The Wadai War (also known as ""Ouaddai War"") was waged by France and its African allies against the Wadai Empire and its allies from 1906 to 1912. Located in what today would be eastern Chad and western Sudan, Wadai fiercely resisted the French invasion. Regardless, much of Wadai including its capital Abéché fell to the invaders in 1909, forcing the empire's ruler Dud Murra to continue his resistance from outlying provinces and allied states. He managed to gain the support of the Sultanate of Darfur and Dar Masalit, and used these areas as rear bases during his attempts to oust the French. Doing so, he enjoyed some success, and inflicted several defeats on French-led forces. In order to legitimize their intervention, the French installed Dud Murra's relative Adam Asil as puppet ruler in Wadai. After losing most of his forces and allies, Dud Murra was forced to surrender in 1911. Regardless, unrest initially continued: a major anti-French revolt broke out soon after Dud Murra's defeat, and an anti-European conspiracy was allegedly organized with the support of Adam Asil. The last effective anti-French resistance in Wadai was suppressed by 1912 and the region remained a part of French colonial empire until 1960.",Wadai War,1906-01-01T00:00:00Z,http://www.wikidata.org/entity/Q937265,,,,https://en.wikipedia.org/wiki/Wadai_War
